subjID,trial_type,object1,object2,response,correct_object,correct,exp,response_object,object1_info,object2_info,trial_subset1,trial_subset2,response_info
364,3,B25,A25,1,NA,FALSE,1,B25,baseline,prac,3.1,0,baseline
364,3,A17,B26,1,NA,FALSE,1,A17,prac,baseline,3.1,0,prac
364,2,CF21,C21,2,C21,TRUE,1,C21,short-foil,short,2.2,2.7,short
364,6,B16,Dv6,1,NA,FALSE,1,B16,long,single,6.1,0,long
364,6,B210,BF24,1,B210,TRUE,1,B210,long,long-foil,6.2,0,long
364,6,BF16,B110,2,B110,TRUE,1,B110,long-foil,long,6.2,0,long
364,3,B13,A21,1,NA,FALSE,1,B13,baseline,related,3.3,0,baseline
364,4,Dv9,DF9,1,Dv9,TRUE,1,Dv9,single,single-foil,4,4.5,single
364,6,BF18,B19,2,B19,TRUE,1,B19,long-foil,long,6.2,0,long
364,3,B27,A27,2,NA,FALSE,1,A27,baseline,prac,3.1,0,prac
364,2,CF23,BF21,2,NA,FALSE,1,BF21,short-foil,long-foil,2.4,0,long-foil
364,6,B14,Dv4,2,NA,FALSE,1,Dv4,long,single,6.1,0,single
364,2,BF11,B11,2,B11,TRUE,1,B11,long-foil,long,2.1,2.5,long
364,6,B23,Dv2,1,NA,FALSE,1,B23,long,single,6.1,0,long
364,2,BF14,CF14,1,NA,FALSE,1,BF14,long-foil,short-foil,2.4,0,long-foil
364,1,A19,A16,2,NA,FALSE,1,A16,related,prac,1.1,1.4,prac
364,6,BF26,B211,1,B211,FALSE,1,BF26,long-foil,long,6.2,0,long-foil
364,4,Dv1,DF1,1,Dv1,TRUE,1,Dv1,single,single-foil,4,4.1,single
364,6,BF15,B17,2,B17,TRUE,1,B17,long-foil,long,6.2,0,long
366,5,XF1,Xv1,2,Xv1,TRUE,1,Xv1,buffer-foil,buffer,5,0,buffer
366,5,XF2,Xv2,2,Xv2,TRUE,1,Xv2,buffer-foil,buffer,5,0,buffer
366,5,Xv3,XF3,1,Xv3,TRUE,1,Xv3,buffer,buffer-foil,5,0,buffer
366,5,Xv4,XF4,2,Xv4,FALSE,1,XF4,buffer,buffer-foil,5,0,buffer-foil
366,5,XF5,Xv5,1,Xv5,FALSE,1,XF5,buffer-foil,buffer,5,0,buffer-foil
366,4,Dv3,DF3,2,Dv3,FALSE,1,DF3,single,single-foil,4,4.2,single-foil
366,4,Dv9,DF9,1,Dv9,TRUE,1,Dv9,single,single-foil,4,4.5,single
366,6,BF27,B212,2,B212,TRUE,1,B212,long-foil,long,6.2,0,long
366,6,BF19,B111,1,B111,FALSE,1,BF19,long-foil,long,6.2,0,long-foil
366,6,BF26,B211,2,B211,TRUE,1,B211,long-foil,long,6.2,0,long
366,4,Dv10,DF10,1,Dv10,TRUE,1,Dv10,single,single-foil,4,4.6,single
366,6,B110,BF16,1,B110,TRUE,1,B110,long,long-foil,6.2,0,long
366,1,A16,A19,1,NA,FALSE,1,A16,prac,related,1.1,1.4,prac
366,6,B19,BF18,1,B19,TRUE,1,B19,long,long-foil,6.2,0,long
366,3,A210,B112,1,NA,FALSE,1,A210,related,baseline,3.2,0,related
366,6,Dv4,B14,2,NA,FALSE,1,B14,single,long,6.1,0,long
366,2,CF14,BF14,1,NA,FALSE,1,CF14,short-foil,long-foil,2.4,0,short-foil
366,3,B25,A25,2,NA,FALSE,1,A25,baseline,prac,3.1,0,prac
366,6,B16,Dv6,1,NA,FALSE,1,B16,long,single,6.1,0,long
366,2,CF22,C24,2,C24,TRUE,1,C24,short-foil,short,2.2,2.8,short
366,1,A15,A12,1,NA,FALSE,1,A15,prac,related,1.1,1.3,prac
366,6,B17,BF15,1,B17,TRUE,1,B17,long,long-foil,6.2,0,long
366,1,A28,A23,1,NA,FALSE,1,A28,A-end,A-start,1.2,0,A-end
366,4,DF7,Dv7,2,Dv7,TRUE,1,Dv7,single-foil,single,4,4.4,single
366,2,B213,C23,2,NA,FALSE,1,C23,long-list,short-list,2.3,0,short-list
366,4,Dv1,DF1,1,Dv1,TRUE,1,Dv1,single,single-foil,4,4.1,single
366,6,B23,Dv2,1,NA,FALSE,1,B23,long,single,6.1,0,long
366,2,CF23,BF21,2,NA,FALSE,1,BF21,short-foil,long-foil,2.4,0,long-foil
366,6,B29,BF25,1,B29,TRUE,1,B29,long,long-foil,6.2,0,long
366,2,B114,BF12,1,B114,TRUE,1,B114,long,long-foil,2.1,2.6,long
366,2,B12,C12,1,NA,FALSE,1,B12,long-list,short-list,2.3,0,long-list
366,2,C22,B22,1,NA,FALSE,1,C22,short-list,long-list,2.3,0,short-list
366,1,A13,A18,1,NA,FALSE,1,A13,A-start,A-end,1.2,0,A-start
366,4,Dv5,DF5,1,Dv5,TRUE,1,Dv5,single,single-foil,4,4.3,single
366,6,B18,Dv8,2,NA,FALSE,1,Dv8,long,single,6.1,0,single
366,2,BF13,CF13,1,NA,FALSE,1,BF13,long-foil,short-foil,2.4,0,long-foil
366,6,B15,BF17,2,B15,FALSE,1,BF17,long,long-foil,6.2,0,long-foil
366,3,A24,B24,1,NA,FALSE,1,A24,prac,baseline,3.1,0,prac
366,2,CF21,C21,2,C21,TRUE,1,C21,short-foil,short,2.2,2.7,short
366,6,BF24,B210,1,B210,FALSE,1,BF24,long-foil,long,6.2,0,long-foil
366,3,A17,B26,2,NA,FALSE,1,B26,prac,baseline,3.1,0,baseline
366,3,A21,B13,2,NA,FALSE,1,B13,related,baseline,3.3,0,baseline
366,3,B21,A11,1,NA,FALSE,1,B21,baseline,related,3.3,0,baseline
366,2,BF22,CF24,2,NA,FALSE,1,CF24,long-foil,short-foil,2.4,0,short-foil
366,3,A27,B27,1,NA,FALSE,1,A27,prac,baseline,3.1,0,prac
366,2,CF12,C14,1,C14,FALSE,1,CF12,short-foil,short,2.2,2.8,short-foil
366,2,C13,B113,2,NA,FALSE,1,B113,short-list,long-list,2.3,0,long-list
366,2,B11,BF11,1,B11,TRUE,1,B11,long,long-foil,2.1,2.5,long
366,2,C11,CF11,1,C11,TRUE,1,C11,short,short-foil,2.2,2.7,short
366,3,B214,A110,1,NA,FALSE,1,B214,baseline,related,3.2,0,baseline
366,1,A22,A29,1,NA,FALSE,1,A22,A-start,A-end,1.2,0,A-start
366,6,B28,BF23,2,B28,FALSE,1,BF23,long,long-foil,6.2,0,long-foil
367,5,Xv1,XF1,1,Xv1,TRUE,1,Xv1,buffer,buffer-foil,5,0,buffer
367,5,XF2,Xv2,2,Xv2,TRUE,1,Xv2,buffer-foil,buffer,5,0,buffer
367,5,Xv3,XF3,1,Xv3,TRUE,1,Xv3,buffer,buffer-foil,5,0,buffer
367,5,XF4,Xv4,1,Xv4,FALSE,1,XF4,buffer-foil,buffer,5,0,buffer-foil
367,5,Xv5,XF5,1,Xv5,TRUE,1,Xv5,buffer,buffer-foil,5,0,buffer
367,3,A21,B13,1,NA,FALSE,1,A21,related,baseline,3.3,0,related
367,4,Dv1,DF1,1,Dv1,TRUE,1,Dv1,single,single-foil,4,4.1,single
367,1,A23,A28,2,NA,FALSE,1,A28,A-start,A-end,1.2,0,A-end
367,1,A29,A22,1,NA,FALSE,1,A29,A-end,A-start,1.2,0,A-end
367,3,A27,B27,1,NA,FALSE,1,A27,prac,baseline,3.1,0,prac
367,2,B113,C13,2,NA,FALSE,1,C13,long-list,short-list,2.3,0,short-list
367,1,A15,A12,1,NA,FALSE,1,A15,prac,related,1.1,1.3,prac
367,6,B16,Dv6,2,NA,FALSE,1,Dv6,long,single,6.1,0,single
367,6,BF23,B28,1,B28,FALSE,1,BF23,long-foil,long,6.2,0,long-foil
367,6,B211,BF26,2,B211,FALSE,1,BF26,long,long-foil,6.2,0,long-foil
367,6,B29,BF25,1,B29,TRUE,1,B29,long,long-foil,6.2,0,long
367,2,BF12,B114,2,B114,TRUE,1,B114,long-foil,long,2.1,2.6,long
367,6,BF17,B15,2,B15,TRUE,1,B15,long-foil,long,6.2,0,long
367,6,B14,Dv4,2,NA,FALSE,1,Dv4,long,single,6.1,0,single
367,3,B26,A17,2,NA,FALSE,1,A17,baseline,prac,3.1,0,prac
367,2,C23,B213,2,NA,FALSE,1,B213,short-list,long-list,2.3,0,long-list
367,2,CF22,C24,2,C24,TRUE,1,C24,short-foil,short,2.2,2.8,short
367,1,A13,A18,2,NA,FALSE,1,A18,A-start,A-end,1.2,0,A-end
367,4,DF5,Dv5,1,Dv5,FALSE,1,DF5,single-foil,single,4,4.3,single-foil
367,2,CF11,C11,2,C11,TRUE,1,C11,short-foil,short,2.2,2.7,short
367,2,CF21,C21,1,C21,FALSE,1,CF21,short-foil,short,2.2,2.7,short-foil
367,6,B17,BF15,2,B17,FALSE,1,BF15,long,long-foil,6.2,0,long-foil
367,4,DF9,Dv9,2,Dv9,TRUE,1,Dv9,single-foil,single,4,4.5,single
367,1,A16,A19,1,NA,FALSE,1,A16,prac,related,1.1,1.4,prac
367,6,B19,BF18,1,B19,TRUE,1,B19,long,long-foil,6.2,0,long
367,2,BF13,CF13,1,NA,FALSE,1,BF13,long-foil,short-foil,2.4,0,long-foil
367,6,Dv2,B23,1,NA,FALSE,1,Dv2,single,long,6.1,0,single
367,3,B24,A24,2,NA,FALSE,1,A24,baseline,prac,3.1,0,prac
367,2,BF11,B11,1,B11,FALSE,1,BF11,long-foil,long,2.1,2.5,long-foil
367,6,BF16,B110,2,B110,TRUE,1,B110,long-foil,long,6.2,0,long
367,2,CF24,BF22,1,NA,FALSE,1,CF24,short-foil,long-foil,2.4,0,short-foil
367,3,B214,A110,2,NA,FALSE,1,A110,baseline,related,3.2,0,related
367,2,B12,C12,1,NA,FALSE,1,B12,long-list,short-list,2.3,0,long-list
367,2,CF12,C14,2,C14,TRUE,1,C14,short-foil,short,2.2,2.8,short
367,6,Dv8,B18,1,NA,FALSE,1,Dv8,single,long,6.1,0,single
367,6,B210,BF24,1,B210,TRUE,1,B210,long,long-foil,6.2,0,long
367,3,B112,A210,2,NA,FALSE,1,A210,baseline,related,3.2,0,related
367,4,DF10,Dv10,2,Dv10,TRUE,1,Dv10,single-foil,single,4,4.6,single
367,4,Dv7,DF7,1,Dv7,TRUE,1,Dv7,single,single-foil,4,4.4,single
367,2,CF14,BF14,2,NA,FALSE,1,BF14,short-foil,long-foil,2.4,0,long-foil
367,6,B212,BF27,2,B212,FALSE,1,BF27,long,long-foil,6.2,0,long-foil
367,6,BF19,B111,2,B111,TRUE,1,B111,long-foil,long,6.2,0,long
367,4,DF3,Dv3,2,Dv3,TRUE,1,Dv3,single-foil,single,4,4.2,single
367,3,A25,B25,1,NA,FALSE,1,A25,prac,baseline,3.1,0,prac
367,2,C22,B22,1,NA,FALSE,1,C22,short-list,long-list,2.3,0,short-list
367,3,B21,A11,2,NA,FALSE,1,A11,baseline,related,3.3,0,related
367,2,BF21,CF23,2,NA,FALSE,1,CF23,long-foil,short-foil,2.4,0,short-foil
370,5,XF1,Xv1,2,Xv1,TRUE,1,Xv1,buffer-foil,buffer,5,0,buffer
370,5,XF2,Xv2,2,Xv2,TRUE,1,Xv2,buffer-foil,buffer,5,0,buffer
370,5,XF3,Xv3,2,Xv3,TRUE,1,Xv3,buffer-foil,buffer,5,0,buffer
370,5,Xv4,XF4,2,Xv4,FALSE,1,XF4,buffer,buffer-foil,5,0,buffer-foil
370,5,Xv5,XF5,1,Xv5,TRUE,1,Xv5,buffer,buffer-foil,5,0,buffer
370,2,C21,CF21,2,C21,FALSE,1,CF21,short,short-foil,2.2,2.7,short-foil
370,1,A23,A28,1,NA,FALSE,1,A23,A-start,A-end,1.2,0,A-start
370,3,B24,A24,2,NA,FALSE,1,A24,baseline,prac,3.1,0,prac
370,6,Dv2,B23,1,NA,FALSE,1,Dv2,single,long,6.1,0,single
370,6,Dv4,B14,1,NA,FALSE,1,Dv4,single,long,6.1,0,single
370,4,DF7,Dv7,2,Dv7,TRUE,1,Dv7,single-foil,single,4,4.4,single
370,4,Dv10,DF10,1,Dv10,TRUE,1,Dv10,single,single-foil,4,4.6,single
370,6,BF19,B111,2,B111,TRUE,1,B111,long-foil,long,6.2,0,long
370,4,Dv5,DF5,1,Dv5,TRUE,1,Dv5,single,single-foil,4,4.3,single
370,3,A210,B112,1,NA,FALSE,1,A210,related,baseline,3.2,0,related
370,6,BF18,B19,2,B19,TRUE,1,B19,long-foil,long,6.2,0,long
370,2,CF12,C14,2,C14,TRUE,1,C14,short-foil,short,2.2,2.8,short
370,6,BF17,B15,2,B15,TRUE,1,B15,long-foil,long,6.2,0,long
370,6,Dv8,B18,1,NA,FALSE,1,Dv8,single,long,6.1,0,single
370,6,B28,BF23,1,B28,TRUE,1,B28,long,long-foil,6.2,0,long
370,1,A12,A15,2,NA,FALSE,1,A15,related,prac,1.1,1.3,prac
370,2,BF22,CF24,1,NA,FALSE,1,BF22,long-foil,short-foil,2.4,0,long-foil
370,3,A110,B214,2,NA,FALSE,1,B214,related,baseline,3.2,0,baseline
370,6,B17,BF15,1,B17,TRUE,1,B17,long,long-foil,6.2,0,long
370,2,B22,C22,2,NA,FALSE,1,C22,long-list,short-list,2.3,0,short-list
370,6,BF24,B210,2,B210,TRUE,1,B210,long-foil,long,6.2,0,long
370,2,B11,BF11,1,B11,TRUE,1,B11,long,long-foil,2.1,2.5,long
370,3,B25,A25,1,NA,FALSE,1,B25,baseline,prac,3.1,0,baseline
370,3,B13,A21,2,NA,FALSE,1,A21,baseline,related,3.3,0,related
370,6,B110,BF16,1,B110,TRUE,1,B110,long,long-foil,6.2,0,long
370,3,A11,B21,1,NA,FALSE,1,A11,related,baseline,3.3,0,related
370,2,C23,B213,2,NA,FALSE,1,B213,short-list,long-list,2.3,0,long-list
370,4,Dv1,DF1,1,Dv1,TRUE,1,Dv1,single,single-foil,4,4.1,single
370,3,B27,A27,2,NA,FALSE,1,A27,baseline,prac,3.1,0,prac
370,2,BF13,CF13,1,NA,FALSE,1,BF13,long-foil,short-foil,2.4,0,long-foil
370,4,Dv3,DF3,1,Dv3,TRUE,1,Dv3,single,single-foil,4,4.2,single
370,2,C24,CF22,1,C24,TRUE,1,C24,short,short-foil,2.2,2.8,short
370,6,B211,BF26,1,B211,TRUE,1,B211,long,long-foil,6.2,0,long
370,2,CF14,BF14,2,NA,FALSE,1,BF14,short-foil,long-foil,2.4,0,long-foil
370,4,Dv9,DF9,1,Dv9,TRUE,1,Dv9,single,single-foil,4,4.5,single
370,2,CF23,BF21,1,NA,FALSE,1,CF23,short-foil,long-foil,2.4,0,short-foil
370,6,B29,BF25,1,B29,TRUE,1,B29,long,long-foil,6.2,0,long
370,2,B113,C13,2,NA,FALSE,1,C13,long-list,short-list,2.3,0,short-list
370,1,A22,A29,2,NA,FALSE,1,A29,A-start,A-end,1.2,0,A-end
370,2,CF11,C11,2,C11,TRUE,1,C11,short-foil,short,2.2,2.7,short
370,6,BF27,B212,2,B212,TRUE,1,B212,long-foil,long,6.2,0,long
370,1,A19,A16,2,NA,FALSE,1,A16,related,prac,1.1,1.4,prac
370,6,B16,Dv6,2,NA,FALSE,1,Dv6,long,single,6.1,0,single
370,3,A17,B26,2,NA,FALSE,1,B26,prac,baseline,3.1,0,baseline
370,2,B12,C12,1,NA,FALSE,1,B12,long-list,short-list,2.3,0,long-list
370,1,A13,A18,2,NA,FALSE,1,A18,A-start,A-end,1.2,0,A-end
370,2,B114,BF12,1,B114,TRUE,1,B114,long,long-foil,2.1,2.6,long
372,5,XF1,Xv1,1,Xv1,FALSE,1,XF1,buffer-foil,buffer,5,0,buffer-foil
372,5,XF2,Xv2,2,Xv2,TRUE,1,Xv2,buffer-foil,buffer,5,0,buffer
372,5,Xv3,XF3,1,Xv3,TRUE,1,Xv3,buffer,buffer-foil,5,0,buffer
372,5,XF4,Xv4,2,Xv4,TRUE,1,Xv4,buffer-foil,buffer,5,0,buffer
372,5,XF5,Xv5,2,Xv5,TRUE,1,Xv5,buffer-foil,buffer,5,0,buffer
372,2,CF21,C21,2,C21,TRUE,1,C21,short-foil,short,2.2,2.7,short
372,6,BF15,B17,2,B17,TRUE,1,B17,long-foil,long,6.2,0,long
372,1,A16,A19,1,NA,FALSE,1,A16,prac,related,1.1,1.4,prac
372,1,A28,A23,2,NA,FALSE,1,A23,A-end,A-start,1.2,0,A-start
372,2,BF11,B11,1,B11,FALSE,1,BF11,long-foil,long,2.1,2.5,long-foil
372,4,Dv3,DF3,1,Dv3,TRUE,1,Dv3,single,single-foil,4,4.2,single
372,4,DF5,Dv5,2,Dv5,TRUE,1,Dv5,single-foil,single,4,4.3,single
372,6,B15,BF17,1,B15,TRUE,1,B15,long,long-foil,6.2,0,long
372,4,DF1,Dv1,2,Dv1,TRUE,1,Dv1,single-foil,single,4,4.1,single
372,3,B25,A25,2,NA,FALSE,1,A25,baseline,prac,3.1,0,prac
372,2,C24,CF22,1,C24,TRUE,1,C24,short,short-foil,2.2,2.8,short
372,2,B22,C22,2,NA,FALSE,1,C22,long-list,short-list,2.3,0,short-list
372,1,A15,A12,1,NA,FALSE,1,A15,prac,related,1.1,1.3,prac
372,2,B113,C13,1,NA,FALSE,1,B113,long-list,short-list,2.3,0,long-list
372,6,Dv2,B23,1,NA,FALSE,1,Dv2,single,long,6.1,0,single
372,2,BF13,CF13,1,NA,FALSE,1,BF13,long-foil,short-foil,2.4,0,long-foil
372,2,B12,C12,2,NA,FALSE,1,C12,long-list,short-list,2.3,0,short-list
372,2,CF12,C14,1,C14,FALSE,1,CF12,short-foil,short,2.2,2.8,short-foil
372,6,B110,BF16,1,B110,TRUE,1,B110,long,long-foil,6.2,0,long
372,2,CF11,C11,1,C11,FALSE,1,CF11,short-foil,short,2.2,2.7,short-foil
372,4,DF10,Dv10,1,Dv10,FALSE,1,DF10,single-foil,single,4,4.6,single-foil
372,6,B212,BF27,2,B212,FALSE,1,BF27,long,long-foil,6.2,0,long-foil
372,2,CF23,BF21,2,NA,FALSE,1,BF21,short-foil,long-foil,2.4,0,long-foil
372,6,B19,BF18,1,B19,TRUE,1,B19,long,long-foil,6.2,0,long
372,1,A18,A13,2,NA,FALSE,1,A13,A-end,A-start,1.2,0,A-start
372,6,Dv4,B14,1,NA,FALSE,1,Dv4,single,long,6.1,0,single
372,3,A11,B21,2,NA,FALSE,1,B21,related,baseline,3.3,0,baseline
372,3,A27,B27,1,NA,FALSE,1,A27,prac,baseline,3.1,0,prac
372,1,A22,A29,1,NA,FALSE,1,A22,A-start,A-end,1.2,0,A-start
372,3,B214,A110,1,NA,FALSE,1,B214,baseline,related,3.2,0,baseline
372,4,Dv9,DF9,1,Dv9,TRUE,1,Dv9,single,single-foil,4,4.5,single
372,3,B26,A17,2,NA,FALSE,1,A17,baseline,prac,3.1,0,prac
372,2,B114,BF12,2,B114,FALSE,1,BF12,long,long-foil,2.1,2.6,long-foil
372,4,DF7,Dv7,1,Dv7,FALSE,1,DF7,single-foil,single,4,4.4,single-foil
372,3,A210,B112,2,NA,FALSE,1,B112,related,baseline,3.2,0,baseline
372,6,Dv6,B16,1,NA,FALSE,1,Dv6,single,long,6.1,0,single
372,6,Dv8,B18,2,NA,FALSE,1,B18,single,long,6.1,0,long
372,6,BF23,B28,2,B28,TRUE,1,B28,long-foil,long,6.2,0,long
372,6,B111,BF19,1,B111,TRUE,1,B111,long,long-foil,6.2,0,long
372,2,B213,C23,2,NA,FALSE,1,C23,long-list,short-list,2.3,0,short-list
372,2,CF24,BF22,2,NA,FALSE,1,BF22,short-foil,long-foil,2.4,0,long-foil
372,3,A21,B13,1,NA,FALSE,1,A21,related,baseline,3.3,0,related
372,3,B24,A24,2,NA,FALSE,1,A24,baseline,prac,3.1,0,prac
372,6,B210,BF24,2,B210,FALSE,1,BF24,long,long-foil,6.2,0,long-foil
372,6,B29,BF25,2,B29,FALSE,1,BF25,long,long-foil,6.2,0,long-foil
372,2,BF14,CF14,1,NA,FALSE,1,BF14,long-foil,short-foil,2.4,0,long-foil
372,6,BF26,B211,1,B211,FALSE,1,BF26,long-foil,long,6.2,0,long-foil
373,5,XF1,Xv1,2,Xv1,TRUE,1,Xv1,buffer-foil,buffer,5,0,buffer
373,5,XF2,Xv2,1,Xv2,FALSE,1,XF2,buffer-foil,buffer,5,0,buffer-foil
373,5,XF3,Xv3,1,Xv3,FALSE,1,XF3,buffer-foil,buffer,5,0,buffer-foil
373,5,Xv4,XF4,2,Xv4,FALSE,1,XF4,buffer,buffer-foil,5,0,buffer-foil
373,5,Xv5,XF5,2,Xv5,FALSE,1,XF5,buffer,buffer-foil,5,0,buffer-foil
373,2,C21,CF21,1,C21,TRUE,1,C21,short,short-foil,2.2,2.7,short
373,1,A23,A28,1,NA,FALSE,1,A23,A-start,A-end,1.2,0,A-start
373,3,B24,A24,1,NA,FALSE,1,B24,baseline,prac,3.1,0,baseline
373,6,Dv2,B23,1,NA,FALSE,1,Dv2,single,long,6.1,0,single
373,6,Dv4,B14,2,NA,FALSE,1,B14,single,long,6.1,0,long
373,4,DF7,Dv7,1,Dv7,FALSE,1,DF7,single-foil,single,4,4.4,single-foil
373,4,Dv10,DF10,1,Dv10,TRUE,1,Dv10,single,single-foil,4,4.6,single
373,6,BF19,B111,2,B111,TRUE,1,B111,long-foil,long,6.2,0,long
373,4,Dv5,DF5,1,Dv5,TRUE,1,Dv5,single,single-foil,4,4.3,single
373,3,A210,B112,2,NA,FALSE,1,B112,related,baseline,3.2,0,baseline
373,6,BF18,B19,2,B19,TRUE,1,B19,long-foil,long,6.2,0,long
373,2,CF12,C14,2,C14,TRUE,1,C14,short-foil,short,2.2,2.8,short
373,6,BF17,B15,2,B15,TRUE,1,B15,long-foil,long,6.2,0,long
373,6,Dv8,B18,1,NA,FALSE,1,Dv8,single,long,6.1,0,single
373,6,B28,BF23,2,B28,FALSE,1,BF23,long,long-foil,6.2,0,long-foil
373,1,A12,A15,2,NA,FALSE,1,A15,related,prac,1.1,1.3,prac
373,2,BF22,CF24,2,NA,FALSE,1,CF24,long-foil,short-foil,2.4,0,short-foil
373,3,A110,B214,1,NA,FALSE,1,A110,related,baseline,3.2,0,related
373,6,B17,BF15,2,B17,FALSE,1,BF15,long,long-foil,6.2,0,long-foil
373,2,B22,C22,2,NA,FALSE,1,C22,long-list,short-list,2.3,0,short-list
373,6,BF24,B210,1,B210,FALSE,1,BF24,long-foil,long,6.2,0,long-foil
373,2,B11,BF11,1,B11,TRUE,1,B11,long,long-foil,2.1,2.5,long
373,3,B25,A25,2,NA,FALSE,1,A25,baseline,prac,3.1,0,prac
373,3,B13,A21,1,NA,FALSE,1,B13,baseline,related,3.3,0,baseline
373,6,B110,BF16,1,B110,TRUE,1,B110,long,long-foil,6.2,0,long
373,3,A11,B21,1,NA,FALSE,1,A11,related,baseline,3.3,0,related
373,2,C23,B213,1,NA,FALSE,1,C23,short-list,long-list,2.3,0,short-list
373,4,Dv1,DF1,1,Dv1,TRUE,1,Dv1,single,single-foil,4,4.1,single
373,3,B27,A27,2,NA,FALSE,1,A27,baseline,prac,3.1,0,prac
373,2,BF13,CF13,2,NA,FALSE,1,CF13,long-foil,short-foil,2.4,0,short-foil
373,4,Dv3,DF3,1,Dv3,TRUE,1,Dv3,single,single-foil,4,4.2,single
373,2,C24,CF22,1,C24,TRUE,1,C24,short,short-foil,2.2,2.8,short
373,6,B211,BF26,1,B211,TRUE,1,B211,long,long-foil,6.2,0,long
373,2,CF14,BF14,1,NA,FALSE,1,CF14,short-foil,long-foil,2.4,0,short-foil
373,4,Dv9,DF9,1,Dv9,TRUE,1,Dv9,single,single-foil,4,4.5,single
373,2,CF23,BF21,1,NA,FALSE,1,CF23,short-foil,long-foil,2.4,0,short-foil
373,6,B29,BF25,1,B29,TRUE,1,B29,long,long-foil,6.2,0,long
373,2,B113,C13,1,NA,FALSE,1,B113,long-list,short-list,2.3,0,long-list
373,1,A22,A29,1,NA,FALSE,1,A22,A-start,A-end,1.2,0,A-start
373,2,CF11,C11,2,C11,TRUE,1,C11,short-foil,short,2.2,2.7,short
373,6,BF27,B212,1,B212,FALSE,1,BF27,long-foil,long,6.2,0,long-foil
373,1,A19,A16,2,NA,FALSE,1,A16,related,prac,1.1,1.4,prac
373,6,B16,Dv6,1,NA,FALSE,1,B16,long,single,6.1,0,long
373,3,A17,B26,1,NA,FALSE,1,A17,prac,baseline,3.1,0,prac
373,2,B12,C12,1,NA,FALSE,1,B12,long-list,short-list,2.3,0,long-list
373,1,A13,A18,1,NA,FALSE,1,A13,A-start,A-end,1.2,0,A-start
373,2,B114,BF12,1,B114,TRUE,1,B114,long,long-foil,2.1,2.6,long
374,5,XF1,Xv1,1,Xv1,FALSE,1,XF1,buffer-foil,buffer,5,0,buffer-foil
374,5,Xv2,XF2,1,Xv2,TRUE,1,Xv2,buffer,buffer-foil,5,0,buffer
374,5,Xv3,XF3,1,Xv3,TRUE,1,Xv3,buffer,buffer-foil,5,0,buffer
374,5,Xv4,XF4,2,Xv4,FALSE,1,XF4,buffer,buffer-foil,5,0,buffer-foil
374,5,XF5,Xv5,1,Xv5,FALSE,1,XF5,buffer-foil,buffer,5,0,buffer-foil
374,3,B214,A110,1,NA,FALSE,1,B214,baseline,related,3.2,0,baseline
374,6,B210,BF24,2,B210,FALSE,1,BF24,long,long-foil,6.2,0,long-foil
374,6,Dv8,B18,1,NA,FALSE,1,Dv8,single,long,6.1,0,single
374,2,B114,BF12,2,B114,FALSE,1,BF12,long,long-foil,2.1,2.6,long-foil
374,6,B17,BF15,1,B17,TRUE,1,B17,long,long-foil,6.2,0,long
374,3,A21,B13,1,NA,FALSE,1,A21,related,baseline,3.3,0,related
374,6,BF26,B211,2,B211,TRUE,1,B211,long-foil,long,6.2,0,long
374,3,B25,A25,1,NA,FALSE,1,B25,baseline,prac,3.1,0,baseline
374,4,Dv3,DF3,1,Dv3,TRUE,1,Dv3,single,single-foil,4,4.2,single
374,2,BF14,CF14,2,NA,FALSE,1,CF14,long-foil,short-foil,2.4,0,short-foil
374,6,BF16,B110,2,B110,TRUE,1,B110,long-foil,long,6.2,0,long
374,3,B26,A17,1,NA,FALSE,1,B26,baseline,prac,3.1,0,baseline
374,6,BF19,B111,2,B111,TRUE,1,B111,long-foil,long,6.2,0,long
374,2,CF22,C24,2,C24,TRUE,1,C24,short-foil,short,2.2,2.8,short
374,2,B11,BF11,1,B11,TRUE,1,B11,long,long-foil,2.1,2.5,long
374,2,CF24,BF22,1,NA,FALSE,1,CF24,short-foil,long-foil,2.4,0,short-foil
374,4,Dv9,DF9,1,Dv9,TRUE,1,Dv9,single,single-foil,4,4.5,single
374,2,B113,C13,1,NA,FALSE,1,B113,long-list,short-list,2.3,0,long-list
374,6,BF17,B15,2,B15,TRUE,1,B15,long-foil,long,6.2,0,long
374,3,B27,A27,1,NA,FALSE,1,B27,baseline,prac,3.1,0,baseline
374,3,A11,B21,1,NA,FALSE,1,A11,related,baseline,3.3,0,related
374,3,B112,A210,2,NA,FALSE,1,A210,baseline,related,3.2,0,related
374,1,A29,A22,1,NA,FALSE,1,A29,A-end,A-start,1.2,0,A-end
374,4,Dv7,DF7,1,Dv7,TRUE,1,Dv7,single,single-foil,4,4.4,single
374,2,C12,B12,1,NA,FALSE,1,C12,short-list,long-list,2.3,0,short-list
374,6,B14,Dv4,2,NA,FALSE,1,Dv4,long,single,6.1,0,single
374,2,BF13,CF13,2,NA,FALSE,1,CF13,long-foil,short-foil,2.4,0,short-foil
374,2,CF11,C11,2,C11,TRUE,1,C11,short-foil,short,2.2,2.7,short
374,1,A18,A13,2,NA,FALSE,1,A13,A-end,A-start,1.2,0,A-start
374,6,BF25,B29,1,B29,FALSE,1,BF25,long-foil,long,6.2,0,long-foil
374,2,BF21,CF23,1,NA,FALSE,1,BF21,long-foil,short-foil,2.4,0,long-foil
374,4,DF10,Dv10,2,Dv10,TRUE,1,Dv10,single-foil,single,4,4.6,single
